tstp,temperature(℃)
2018/11/20,19.8
2018/11/20,21.2
2018/11/20,23.3
2018/11/20,24.4
2018/11/20,25.5
2018/11/20,26.8
2018/11/20,26.8
2018/11/20,26.4
2018/11/20,26.3
2018/11/20,25.6
2018/11/20,25
2018/11/20,24.7
2018/11/20,24.3
2018/11/20,24
2018/11/20,24.3
2018/11/20,24
2018/11/20,24
2018/11/21,23.7
2018/11/21,23.5
2018/11/21,22.9
2018/11/21,22.6
2018/11/21,22.9
2018/11/21,23.1
2018/11/21,23
2018/11/21,23.1
2018/11/21,24.1
2018/11/21,25.9
2018/11/21,26
2018/11/21,25.3
2018/11/21,25.9
2018/11/21,27.6
2018/11/21,27.7
2018/11/21,26.5
2018/11/21,26.3
2018/11/21,25.6
2018/11/21,24.7
2018/11/21,24.1
2018/11/21,23.6
2018/11/21,23.1
2018/11/21,22.7
2018/11/21,22.4
2018/11/22,22.3
2018/11/22,22.2
2018/11/22,22.1
2018/11/22,21.6
2018/11/22,20.8
2018/11/22,19.9
2018/11/22,19.4
2018/11/22,19.5
2018/11/22,20.2
2018/11/22,21.5
2018/11/22,21.8
2018/11/22,21.9
2018/11/22,21.6
2018/11/22,21.8
2018/11/22,22
2018/11/22,21.2
2018/11/22,20.6
2018/11/22,20
2018/11/22,19.5
2018/11/22,19.5
2018/11/22,19.5
2018/11/22,19.6
2018/11/22,19.5
2018/11/22,19.6
2018/11/23,19.5
2018/11/23,19.5
2018/11/23,19.4
2018/11/23,19.2
2018/11/23,19
2018/11/23,19
2018/11/23,19
2018/11/23,19.1
2018/11/23,19.4
2018/11/23,20.2
2018/11/23,21.2
2018/11/23,22.5
2018/11/23,23.3
2018/11/23,23.1
2018/11/23,23
2018/11/23,22.4
2018/11/23,21.3
2018/11/23,20.1
2018/11/23,19.3
2018/11/23,18.7
2018/11/23,18.3
2018/11/23,17.9
2018/11/23,17.8
2018/11/23,17.6
2018/11/24,17.8
2018/11/24,18.1
2018/11/24,17.8
2018/11/24,18.1
2018/11/24,18
2018/11/24,18
2018/11/24,17.7
2018/11/24,18.3
2018/11/24,20.2
2018/11/24,22.7
2018/11/24,24.2
2018/11/24,25.4
2018/11/24,26.1
2018/11/24,26.2
2018/11/24,25.6
2018/11/24,25.5
2018/11/24,24.9
2018/11/24,24.1
2018/11/24,23.4
2018/11/24,22.9
2018/11/24,22.5
2018/11/24,22.4
2018/11/24,21.9
2018/11/24,21.4
2018/11/25,21.1
2018/11/25,20.8
2018/11/25,21
2018/11/25,20.9
2018/11/25,20.1
2018/11/25,20
2018/11/25,20.4
2018/11/25,21.6
2018/11/25,22.9
2018/11/25,24
2018/11/25,24.9
2018/11/25,25.6
2018/11/25,25.8
2018/11/25,24.9
2018/11/25,24.4
2018/11/25,23.5
2018/11/25,23.2
2018/11/25,22.9
2018/11/25,22.9
2018/11/25,22
2018/11/25,20.6
2018/11/25,20.2
2018/11/25,20.4
2018/11/25,20.4
2018/11/26,20.6
2018/11/26,20.6
2018/11/26,20.4
2018/11/26,20
2018/11/26,19.8
2018/11/26,20.1
2018/11/26,20.1
2018/11/26,20.3
2018/11/26,20.7
2018/11/26,21.7
2018/11/26,22.5
2018/11/26,22.8
2018/11/26,22.7
2018/11/26,20.9
2018/11/26,20.9
2018/11/26,21.1
2018/11/26,21.2
2018/11/26,21.4
2018/11/26,21.3
2018/11/26,21
2018/11/26,21
2018/11/26,21.1
2018/11/26,21.1
2018/11/26,20.9
2018/11/27,20.7
2018/11/27,20.5
2018/11/27,20.6
2018/11/27,20.4
2018/11/27,20.4
2018/11/27,20.2
2018/11/27,20.3
2018/11/27,20.5
2018/11/27,20.8
2018/11/27,21.4
2018/11/27,22.3
2018/11/27,23.5
2018/11/27,24.5
2018/11/27,24
2018/11/27,23.9
2018/11/27,23.5
2018/11/27,23
2018/11/27,22.6
2018/11/27,21.9
2018/11/27,21.2
2018/11/27,21
2018/11/27,20.7
2018/11/27,20.6
2018/11/27,20.5
2018/11/28,20.1
2018/11/28,19.4
2018/11/28,19.3
2018/11/28,19.9
2018/11/28,20.1
2018/11/28,20.7
2018/11/28,21.1
2018/11/28,21.6
2018/11/28,21.7
2018/11/28,21.9
2018/11/28,22.1
2018/11/28,21.7
2018/11/28,21.2
2018/11/28,21.4
2018/11/28,21.5
2018/11/28,21
2018/11/28,20.4
2018/11/28,20
2018/11/28,19.9
2018/11/28,19.5
2018/11/28,19.5
2018/11/28,20
2018/11/28,19.3
2018/11/28,19.1
2018/11/29,18.9
2018/11/29,18.7
2018/11/29,18.7
2018/11/29,18.5
2018/11/29,18.6
2018/11/29,18.6
2018/11/29,18.7
2018/11/29,18.9
2018/11/29,19.8
2018/11/29,21.3
2018/11/29,21.9
2018/11/29,23.5
2018/11/29,24.5
2018/11/29,24.6
2018/11/29,24.5
2018/11/29,24
2018/11/29,23.3
2018/11/29,22.3
2018/11/29,21.6
2018/11/29,20.9
2018/11/29,20.1
2018/11/29,19.5
2018/11/29,19
2018/11/29,18.7
2018/11/30,18.4
2018/11/30,18.7
2018/11/30,19.1
2018/11/30,18.9
2018/11/30,19.3
2018/11/30,19.3
2018/11/30,19.5
2018/11/30,20.3
2018/11/30,21.5
2018/11/30,23
2018/11/30,24.6
2018/11/30,25.7
2018/11/30,26.4
2018/11/30,26.2
2018/11/30,25.2
2018/11/30,24.4
2018/11/30,23.8
2018/11/30,23.2
2018/11/30,23.4
2018/11/30,23.1
2018/11/30,22.8
2018/11/30,22.4
2018/11/30,22.2
2018/11/30,22
2018/12/1,21.9
2018/12/1,21.9
2018/12/1,22
2018/12/1,21.8
2018/12/1,21.6
2018/12/1,21.3
2018/12/1,21.3
2018/12/1,21.9
2018/12/1,22.7
2018/12/1,23.5
2018/12/1,23.8
2018/12/1,23.9
2018/12/1,24.6
2018/12/1,25.9
2018/12/1,25.8
2018/12/1,24.5
2018/12/1,23.6
2018/12/1,23.2
2018/12/1,23.3
2018/12/1,22.8
2018/12/1,22.5
2018/12/1,22.2
2018/12/1,21.8
2018/12/1,21.3
2018/12/2,21.2
2018/12/2,21.1
2018/12/2,20.9
2018/12/2,20.9
2018/12/2,20.6
2018/12/2,20.7
2018/12/2,20.3
2018/12/2,21.1
2018/12/2,22.8
2018/12/2,23.8
2018/12/2,25.4
2018/12/2,25.7
2018/12/2,26.3
2018/12/2,26.8
2018/12/2,25.8
2018/12/2,24.8
2018/12/2,24
2018/12/2,23.3
2018/12/2,23.1
2018/12/2,23.2
2018/12/2,23.1
2018/12/2,22.8
2018/12/2,22.7
2018/12/2,22.5
2018/12/3,22.4
2018/12/3,22.5
2018/12/3,22.1
2018/12/3,21.7
2018/12/3,20.3
2018/12/3,19.8
2018/12/3,19.3
2018/12/3,20.4
2018/12/3,22.1
2018/12/3,23.8
2018/12/3,25.2
2018/12/3,26.2
2018/12/3,26.8
2018/12/3,26.7
2018/12/3,26.5
2018/12/3,26.1
2018/12/3,25.1
2018/12/3,24
2018/12/3,23.1
2018/12/3,22.9
2018/12/3,23
2018/12/3,22.8
2018/12/3,22.8
2018/12/3,23.2
2018/12/4,23
2018/12/4,22.8
2018/12/4,22.7
2018/12/4,22.9
2018/12/4,22.7
2018/12/4,22.6
2018/12/4,23
2018/12/4,23.9
2018/12/4,25.8
2018/12/4,27.4
2018/12/4,28.2
2018/12/4,28.4
2018/12/4,28.9
2018/12/4,28.6
2018/12/4,28.9
2018/12/4,28.6
2018/12/4,28.2
2018/12/4,27.1
2018/12/4,26
2018/12/4,25.6
2018/12/4,25.2
2018/12/4,24.1
2018/12/4,23.6
2018/12/4,23.1
2018/12/5,22.8
2018/12/5,22.7
2018/12/5,22.9
2018/12/5,22.5
2018/12/5,22.3
2018/12/5,22.2
2018/12/5,22.4
2018/12/5,22.7
2018/12/5,23.4
2018/12/5,24.8
2018/12/5,25.8
2018/12/5,26.2
2018/12/5,26.5
2018/12/5,26.7
2018/12/5,26.5
2018/12/5,25.3
2018/12/5,24.2
2018/12/5,23.6
2018/12/5,23.4
2018/12/5,23.3
2018/12/5,23
2018/12/5,22.9
2018/12/5,22.6
2018/12/5,22.5
2018/12/6,22.5
2018/12/6,22.6
2018/12/6,22.9
2018/12/6,22.9
2018/12/6,22.8
2018/12/6,23.1
2018/12/6,23.3
2018/12/6,23.5
2018/12/6,24.4
2018/12/6,25.8
2018/12/6,26.5
2018/12/6,27.4
2018/12/6,27.7
2018/12/6,27.8
2018/12/6,28
2018/12/6,27.8
2018/12/6,25.6
2018/12/6,24.8
2018/12/6,24.5
2018/12/6,24.2
2018/12/6,24
2018/12/6,23.6
2018/12/6,22.6
2018/12/6,22.4
2018/12/7,22.2
2018/12/7,22.1
2018/12/7,21.7
2018/12/7,21.4
2018/12/7,20.6
2018/12/7,20.1
2018/12/7,19.6
2018/12/7,19.4
2018/12/7,19.9
2018/12/7,21.5
2018/12/7,22.8
2018/12/7,23.3
2018/12/7,24
2018/12/7,23.1
2018/12/7,22.8
2018/12/7,21.8
2018/12/7,20.7
2018/12/7,19.5
2018/12/7,18.9
2018/12/7,18.9
2018/12/7,19.1
2018/12/7,19
2018/12/7,18.9
2018/12/7,18.8
2018/12/8,18.9
2018/12/8,18.7
2018/12/8,18.4
2018/12/8,18.2
2018/12/8,18
2018/12/8,18
2018/12/8,17.9
2018/12/8,17.8
2018/12/8,18.7
2018/12/8,20
2018/12/8,20.8
2018/12/8,21.6
2018/12/8,22.4
2018/12/8,21.7
2018/12/8,20.8
2018/12/8,20.4
2018/12/8,20
2018/12/8,19.2
2018/12/8,18.9
2018/12/8,18.7
2018/12/8,18.8
2018/12/8,18.7
2018/12/8,18.7
2018/12/8,18.7
2018/12/9,18.6
2018/12/9,18.4
2018/12/9,18.3
2018/12/9,17.9
2018/12/9,17.8
2018/12/9,17.7
2018/12/9,17.7
2018/12/9,17.9
2018/12/9,18.7
2018/12/9,19.6
2018/12/9,19.9
2018/12/9,20.4
2018/12/9,20.9
2018/12/9,20.6
2018/12/9,20.8
2018/12/9,20.5
2018/12/9,19.9
2018/12/9,19.6
2018/12/9,19.1
2018/12/9,18.9
2018/12/9,18.9
2018/12/9,18.8
2018/12/9,18.8
2018/12/9,18.9
2018/12/10,18.9
2018/12/10,19.1
2018/12/10,19.4
2018/12/10,19.6
2018/12/10,19.8
2018/12/10,20
2018/12/10,20.2
2018/12/10,20.5
2018/12/10,21
2018/12/10,21.3
2018/12/10,21.5
2018/12/10,20.8
2018/12/10,21.2
2018/12/10,21.5
2018/12/10,21.8
2018/12/10,21.8
2018/12/10,21.6
2018/12/10,21.6
2018/12/10,21.7
2018/12/10,21.7
2018/12/10,21.8
2018/12/10,21.8
2018/12/10,21.8
2018/12/10,21.9
2018/12/11,22
2018/12/11,22
2018/12/11,21.8
2018/12/11,21.9
2018/12/11,22.2
2018/12/11,22.5
2018/12/11,22.8
2018/12/11,23.1
2018/12/11,23.1
2018/12/11,22.8
2018/12/11,22.7
2018/12/11,22.6
2018/12/11,22.6
2018/12/11,22.6
2018/12/11,22.3
2018/12/11,22.2
2018/12/11,21.6
2018/12/11,20.6
2018/12/11,20.1
2018/12/11,19.6
2018/12/11,18.8
2018/12/11,18.3
2018/12/11,17.8
2018/12/11,17.4
2018/12/12,17.2
2018/12/12,17.1
2018/12/12,16.7
2018/12/12,16.4
2018/12/12,16.3
2018/12/12,16.3
2018/12/12,16.2
2018/12/12,16.3
2018/12/12,16.5
2018/12/12,17.1
2018/12/12,18.1
2018/12/12,18.3
2018/12/12,18.2
2018/12/12,17.8
2018/12/12,17.6
2018/12/12,16.9
2018/12/12,16.4
2018/12/12,16.2
2018/12/12,15.9
2018/12/12,15.4
2018/12/12,15.3
2018/12/12,15.1
2018/12/12,15.1
2018/12/12,15.1
2018/12/13,15.2
2018/12/13,15.4
2018/12/13,15.6
2018/12/13,15.7
2018/12/13,15.9
2018/12/13,16
2018/12/13,16.2
2018/12/13,16.5
2018/12/13,17.6
2018/12/13,18.9
2018/12/13,20.2
2018/12/13,21.3
2018/12/13,21.1
2018/12/13,21
2018/12/13,20.2
2018/12/13,19.7
2018/12/13,18.9
2018/12/13,18.4
2018/12/13,18.1
2018/12/13,18
2018/12/13,17.7
2018/12/13,17.7
2018/12/13,17.7
2018/12/13,17.6
2018/12/14,17.6
2018/12/14,17.5
2018/12/14,17.6
2018/12/14,17.7
2018/12/14,17.8
2018/12/14,17.9
2018/12/14,17.9
2018/12/14,18.3
2018/12/14,18.7
2018/12/14,19.5
2018/12/14,20.6
2018/12/14,21.3
2018/12/14,21.9
2018/12/14,22.2
2018/12/14,21.8
2018/12/14,21.3
2018/12/14,20.3
2018/12/14,19.3
2018/12/14,18.7
2018/12/14,18.2
2018/12/14,18.1
2018/12/14,18.1
2018/12/14,18.1
2018/12/14,17.9
2018/12/15,17.7
2018/12/15,17.5
2018/12/15,17.4
2018/12/15,17.6
2018/12/15,17.4
2018/12/15,17.2
2018/12/15,17.2
2018/12/15,17.6
2018/12/15,18.7
2018/12/15,20.4
2018/12/15,22.2
2018/12/15,23.5
2018/12/15,24
2018/12/15,24.1
2018/12/15,23.6
2018/12/15,22.8
2018/12/15,22.1
2018/12/15,21.6
2018/12/15,21.1
2018/12/15,20.9
2018/12/15,20.6
2018/12/15,20.3
2018/12/15,20.4
2018/12/15,20.4
2018/12/16,20.3
2018/12/16,20.3
2018/12/16,20.3
2018/12/16,20.4
2018/12/16,20.5
2018/12/16,20.6
2018/12/16,20.5
2018/12/16,20.7
2018/12/16,21.6
2018/12/16,22.3
2018/12/16,23.4
2018/12/16,23.6
2018/12/16,23
2018/12/16,22.2
2018/12/16,22.4
2018/12/16,21.3
2018/12/16,20.6
2018/12/16,20
2018/12/16,19.7
2018/12/16,19.8
2018/12/16,19.9
2018/12/16,19.8
2018/12/16,19.4
2018/12/16,18.9
2018/12/17,18.6
2018/12/17,18
2018/12/17,17.4
2018/12/17,16.9
2018/12/17,16.5
2018/12/17,16.2
2018/12/17,15.9
2018/12/17,15.8
2018/12/17,16.4
2018/12/17,17.6
2018/12/17,18.7
2018/12/17,19.7
2018/12/17,20.1
2018/12/17,20.6
2018/12/17,19.9
2018/12/17,19.7
2018/12/17,18.2
2018/12/17,17.4
2018/12/17,16.7
2018/12/17,15.9
2018/12/17,16.3
2018/12/17,16.6
2018/12/17,17
2018/12/17,17.1
2018/12/18,16.6
2018/12/18,15.7
2018/12/18,14.9
2018/12/18,14.5
2018/12/18,14.1
2018/12/18,13.6
2018/12/18,13.2
2018/12/18,13.6
2018/12/18,15
2018/12/18,17.2
2018/12/18,19
2018/12/18,21.1
2018/12/18,22.9
2018/12/18,23.4
2018/12/18,22.7
2018/12/18,21.9
2018/12/18,21
2018/12/18,19.9
2018/12/18,19.1
2018/12/18,18.5
2018/12/18,17.8
2018/12/18,17.5
2018/12/18,17.1
2018/12/18,17.3
2018/12/19,16.7
2018/12/19,16.1
2018/12/19,16.3
2018/12/19,17.4
2018/12/19,17.2
2018/12/19,17.5
2018/12/19,17.4
2018/12/19,17.7
2018/12/19,19.3
2018/12/19,21.1
2018/12/19,22.6
2018/12/19,23.4
2018/12/19,23.7
2018/12/19,23.5
2018/12/19,22.7
2018/12/19,21.3
2018/12/19,20.2
2018/12/19,19.5
2018/12/19,19.1
2018/12/19,18.8
2018/12/19,18.4
2018/12/19,18.1
2018/12/19,17.8
2018/12/19,17.4
2018/12/20,17
2018/12/20,17.4
2018/12/20,17.3
2018/12/20,16.9
2018/12/20,17.2
2018/12/20,17.4
2018/12/20,17.6
2018/12/20,18.4
2018/12/20,21.3
2018/12/20,23.1
2018/12/20,24.4
2018/12/20,26
2018/12/20,26.8
2018/12/20,27.1
2018/12/20,26.8
2018/12/20,25.3
2018/12/20,23.6
2018/12/20,22.3
2018/12/20,21.2
2018/12/20,21
2018/12/20,20.9
2018/12/20,20.9
2018/12/20,20.8
2018/12/20,20.7
2018/12/21,20.3
2018/12/21,19.8
2018/12/21,19.4
2018/12/21,19.1
2018/12/21,18.9
2018/12/21,18.8
2018/12/21,18.7
2018/12/21,18.7
2018/12/21,19.7
2018/12/21,21.8
2018/12/21,22.6
2018/12/21,22.8
2018/12/21,23.1
2018/12/21,22.8
2018/12/21,22
2018/12/21,21.7
2018/12/21,21.6
2018/12/21,21.7
2018/12/21,21.9
2018/12/21,22.1
2018/12/21,21.9
2018/12/21,21.8
2018/12/21,21.7
2018/12/21,21.9
2018/12/22,21.8
2018/12/22,21.7
2018/12/22,21.6
2018/12/22,21.6
2018/12/22,21.6
2018/12/22,21.5
2018/12/22,21.5
2018/12/22,21.4
2018/12/22,21.6
2018/12/22,22.2
2018/12/22,23.3
2018/12/22,23.5
2018/12/22,23.6
2018/12/22,23.8
2018/12/22,23.3
2018/12/22,23.2
2018/12/22,22.8
2018/12/22,22.5
2018/12/22,22.7
2018/12/22,22.7
2018/12/22,22.6
2018/12/22,22.8
2018/12/22,22.8
2018/12/22,23
2018/12/23,23
2018/12/23,23.1
2018/12/23,23.2
2018/12/23,23.3
2018/12/23,23.3
2018/12/23,23.4
2018/12/23,23.6
2018/12/23,23.9
2018/12/23,23.9
2018/12/23,24.1
2018/12/23,24.3
2018/12/23,24
2018/12/23,23.5
2018/12/23,22.9
2018/12/23,22.3
2018/12/23,21.1
2018/12/23,20.2
2018/12/23,20.2
2018/12/23,20.4
2018/12/23,20.5
2018/12/23,20.5
2018/12/23,20.5
2018/12/23,20.5
2018/12/23,20.4
2018/12/24,20
2018/12/24,19.2
2018/12/24,18.5
2018/12/24,17.9
2018/12/24,17.4
2018/12/24,17.1
2018/12/24,16.7
2018/12/24,16.7
2018/12/24,17.3
2018/12/24,17.4
2018/12/24,18.9
2018/12/24,20.1
2018/12/24,21.1
2018/12/24,21.2
2018/12/24,20.5
2018/12/24,20.6
2018/12/24,20.2
2018/12/24,19
2018/12/24,18.7
2018/12/24,18.5
2018/12/24,18.4
2018/12/24,18.4
2018/12/24,18.3
2018/12/24,18.5
2018/12/25,18.5
2018/12/25,18.6
2018/12/25,18.7
2018/12/25,19
2018/12/25,19.4
2018/12/25,19.4
2018/12/25,19.4
2018/12/25,19.7
2018/12/25,20.3
2018/12/25,21.4
2018/12/25,22.9
2018/12/25,23.8
2018/12/25,22.7
2018/12/25,22.4
2018/12/25,22.1
2018/12/25,22.1
2018/12/25,22.2
2018/12/25,22.2
2018/12/25,22.2
2018/12/25,22.1
2018/12/25,22.2
2018/12/25,22.3
2018/12/25,22.4
2018/12/25,22.3
2018/12/26,22.2
2018/12/26,22
2018/12/26,21.7
2018/12/26,21.7
2018/12/26,21.8
2018/12/26,21.7
2018/12/26,21.6
2018/12/26,21.7
2018/12/26,22
2018/12/26,22.4
2018/12/26,22.6
2018/12/26,22.3
2018/12/26,22.2
2018/12/26,22.1
2018/12/26,22
2018/12/26,21.6
2018/12/26,21.4
2018/12/26,21.3
2018/12/26,21.2
2018/12/26,21
2018/12/26,20.8
2018/12/26,20.8
2018/12/26,20.7
2018/12/26,20.8
2018/12/27,20.6
2018/12/27,20.3
2018/12/27,19.9
2018/12/27,19.5
2018/12/27,19.1
2018/12/27,18.7
2018/12/27,18.5
2018/12/27,18.6
2018/12/27,19.2
2018/12/27,19.7
2018/12/27,20.2
2018/12/27,20
2018/12/27,19.8
2018/12/27,20.1
2018/12/27,19.4
2018/12/27,18.6
2018/12/27,17.8
2018/12/27,17.2
2018/12/27,17
2018/12/27,16.9
2018/12/27,16.8
2018/12/27,16.7
2018/12/27,16.3
2018/12/27,16
2018/12/28,15.7
2018/12/28,15.5
2018/12/28,15.3
2018/12/28,15.1
2018/12/28,15
2018/12/28,14.8
2018/12/28,14.7
2018/12/28,15
2018/12/28,16.4
2018/12/28,17.7
2018/12/28,18.5
2018/12/28,19.3
2018/12/28,19.7
2018/12/28,19.4
2018/12/28,19.3
2018/12/28,18.6
2018/12/28,17.6
2018/12/28,16.3
2018/12/28,15.6
2018/12/28,15.4
2018/12/28,15.1
2018/12/28,15
2018/12/28,14.6
2018/12/28,14.1
2018/12/29,13.9
2018/12/29,13.7
2018/12/29,13.3
2018/12/29,13.2
2018/12/29,13
2018/12/29,13
2018/12/29,12.9
2018/12/29,13.3
2018/12/29,13.7
2018/12/29,14.7
2018/12/29,15.6
2018/12/29,16.4
2018/12/29,17.5
2018/12/29,18
2018/12/29,17.8
2018/12/29,17
2018/12/29,15.4
2018/12/29,14.6
2018/12/29,14.1
2018/12/29,13.9
2018/12/29,13.7
2018/12/29,13.5
2018/12/29,13.4
2018/12/29,13.2
2018/12/30,13.3
2018/12/30,13.4
2018/12/30,13.8
2018/12/30,14.1
2018/12/30,14.2
2018/12/30,14.4
2018/12/30,14.5
2018/12/30,14.8
2018/12/30,15.8
2018/12/30,16.5
2018/12/30,17.4
2018/12/30,18.8
2018/12/30,19.8
2018/12/30,20.7
2018/12/30,22.1
2018/12/30,20.6
2018/12/30,18.9
2018/12/30,17.8
2018/12/30,17.3
2018/12/30,16.7
2018/12/30,16.4
2018/12/30,16.4
2018/12/30,16.3
2018/12/30,16.3
2018/12/31,16.2
2018/12/31,16.1
2018/12/31,16
2018/12/31,16
2018/12/31,15.9
2018/12/31,16
2018/12/31,16.1
2018/12/31,16.3
2018/12/31,16.5
2018/12/31,16.8
2018/12/31,17.2
2018/12/31,17.4
2018/12/31,17.9
2018/12/31,17.9
2018/12/31,17.9
2018/12/31,17.7
2018/12/31,17.5
2018/12/31,16.7
2018/12/31,16.3
2018/12/31,16.2
2018/12/31,16.1
2018/12/31,16.2
2018/12/31,16.4
2018/12/31,16.5
